transaction_id,transaction_date,transaction_status,transaction_method,order_id
3b1fa8fd-94c0-4877-920e-b1130c6a8a6a,11/4/2023,completed,PayPal,1e223db5-b8ae-4e9c-890b-f566463ae4c7
f0f83f9a-9b18-418c-a7b6-8144e7baa637,9/7/2023,in progress,Venmo,53a1bdf1-7943-44cd-aecc-fffa7c453d13
6f427b07-c9fc-4663-9523-8c26c1094b18,1/23/2024,cancelled,debit card,8dcf23cc-1ca3-4f68-9dfe-a0750a073bf6
e5a25c0d-8d54-476e-8811-316c227e9837,5/5/2023,completed,credit card,867e1b14-6910-436a-b0d4-e9af152b378b
f4bf3ec1-8718-4aa7-a516-85a9c5e8e7fb,5/9/2023,failed,Apple Pay,ab8d11d3-0133-4c42-848d-73fd39f1a887
a0652817-9d5b-4fcd-a870-be52d4603ce9,8/17/2023,failed,credit card,6b8ea4a1-51c4-4cd3-9151-a42b387d1163
d14f1e51-a48d-4f82-9a5f-9ca5ceed40d3,5/16/2023,pending,PayPal,5bbb496e-649d-4b54-a5fe-042642a3df7a
13482b45-75bd-482f-bf77-c08af9b959f2,8/3/2023,pending,Google Pay,bc6ea103-e58e-4f1a-80c6-225bbd85b701
be646378-f1d0-4886-b371-ffee22bb0e15,5/18/2023,cancelled,Apple Pay,05ce6c75-4a20-45d9-9497-83392c0b5458
137b0aaa-55f8-4a58-a134-6854efd9cf4b,9/7/2023,failed,debit card,c47c0d59-2d21-427b-96e8-78b2a74fe5da
ea8857a7-1c1b-4513-bccc-140829fcb2c7,2/16/2024,in progress,Venmo,d005bc9b-65d6-47a5-80a6-d4a8eeb2eb33
2b69768d-4b82-4ca1-bf6b-458ad8e3ba2f,1/3/2024,in progress,credit card,e7a2f9a9-25e9-484c-9269-1d290e1ed634
47d35923-22c6-4e3d-996d-0403ceb707b5,2/17/2024,cancelled,Google Pay,90f091b0-67f4-46f1-b929-8af22ba07408
734bf218-65fc-4750-9309-452c0ffe2639,2/23/2024,in progress,Google Pay,0a201af6-56d0-46d1-b5ba-f34b147d273f
7d6237c9-ff48-46e3-8a74-5b1be5dcc462,2/21/2024,completed,Google Pay,33de08ab-542d-4a11-b2ed-f321fe3da7fe
66d6df2f-1ed6-4c57-affd-2868fe4c63f4,10/4/2023,cancelled,PayPal,752a40a5-a3e2-468e-a498-034d17b26dfc
00f1100d-b293-49e1-89d4-52e622d3b179,11/4/2023,in progress,PayPal,0063c3f4-a9d2-44f4-a898-8a82cc7adb48
14e207b8-dae9-4d12-b7c4-03008eaea39a,9/22/2023,in progress,Google Pay,c3dde098-0445-4ae5-9724-b3e758673f4a
6b1b3bc4-8b82-4329-b35b-59ddcede146a,9/6/2023,cancelled,debit card,9614ad01-8d42-49ce-9082-37bbefa73e1d
019dc2cf-eebf-450c-aa90-26bacb57bac5,1/19/2024,failed,Venmo,4e2823f8-7a4a-4476-8879-4beebc92d0e3
70cdb101-9920-4f1c-a9c9-6d7e30256719,3/7/2023,failed,Google Pay,5aa12cc8-3634-43ff-9ffe-91033cd75fbc
01f2e867-7675-4647-9fd7-e3c9b4fbae27,3/13/2023,failed,PayPal,c0b61d3a-319b-4ba6-85e2-b161a002f224
d03fa78c-101d-4df7-be4e-6a5ae7cb4f07,7/5/2023,pending,debit card,b2ecabc6-0010-4595-97f1-71b76b52436b
b891a0ac-2204-46be-b9fc-ed4867777559,10/11/2023,failed,Apple Pay,b73f81df-e534-47c0-ada0-e15525818bb7
607a1ad1-2158-4e7e-8853-7f4645c5d73d,12/12/2023,failed,credit card,f7c3aa63-3240-4099-bdee-e7d6ab577c04
87c5a115-22df-43da-bb17-d29bf64399ab,4/30/2023,cancelled,Venmo,b8445d21-ed36-4bd2-8ce7-c0081d368207
930c8532-abdc-4dc0-bd3c-e42ee8326832,7/13/2023,pending,Google Pay,cbaa5d36-879f-480d-82f9-bfd6e2721d05
e01220ff-2598-4f36-9518-a3089e6f0168,3/26/2023,completed,debit card,c2afbc96-01d7-455e-abbf-298508f036f5
f0c396b5-e383-494a-b018-a74ae51e7450,4/24/2023,cancelled,Apple Pay,1daff4fd-f984-4f29-8ba8-a3fd52917aad
cb875d98-8b8b-4263-8a3b-e0d39e83968a,5/27/2023,pending,Apple Pay,6dd289a7-ec62-4a08-a8c8-ec24b0e938cf
eb3dad33-cdbb-46eb-af08-a2729471d2fb,1/15/2024,in progress,PayPal,72ca6b30-55d0-4909-b3ec-7a224b60d22b
ee1b9e0f-ddef-4c91-a32e-5fc2b2da0b80,5/30/2023,failed,Apple Pay,9f55413f-e014-47b0-8512-02527ef3d295
8449c767-d204-48a8-a831-10abd1a4392a,6/9/2023,failed,Google Pay,04fb44c4-9197-4e8a-a72a-0161da4e0b49
6ac33562-3a4e-44cc-aa99-d4779c0dfaa6,10/26/2023,failed,Venmo,aa501cca-93e9-451d-9a53-80b074f3bfcf
bfad7afa-fa70-4d3b-b69f-a4062316d6a7,9/19/2023,failed,debit card,dac5cd3c-4b6b-492e-b7d0-75deb8e03779
02a3f5b7-3873-4a62-a48c-aae37cf9ec5a,7/19/2023,completed,credit card,22560953-2c68-4934-89a3-db81fd2fbb1d
60def586-e349-43c1-bc02-77d8245223f1,8/1/2023,pending,Apple Pay,414e4f38-1c2b-4b49-972b-8bf1a230d926
9ec95329-63d5-4749-ab1a-1f7c7bafe2b2,11/22/2023,cancelled,Google Pay,9acca04b-c867-4217-9858-589b7fef1208
609acbb9-c0d9-45b6-af7c-950ccc2a6475,12/29/2023,completed,Apple Pay,e875bf60-4e73-4d1b-83aa-b08f31d28010
647458fd-b614-4c65-99a8-08405cb22c20,2/8/2024,pending,Google Pay,c1b44847-6779-4db5-bc9f-b956369d5a5e
0388dff1-4206-4087-bd2b-a9502ebc6b1b,7/2/2023,completed,Venmo,4911da5c-4e2b-4377-a60c-2fdddccdd9b1
dba57c9e-e043-46c4-8fea-5bc631631807,6/20/2023,in progress,debit card,890b7a33-7e5a-4e43-934b-93c609a0503d
e58b9371-0a6a-4c2a-afdb-7191f3a04b60,5/20/2023,completed,Venmo,984deaae-1abb-4f95-adca-4b1d534297d4
d677116d-e127-4076-b86e-3a77f5100787,10/27/2023,failed,Venmo,2279eef3-050e-4e30-94b1-07ff79c54205
74d305a5-1f8d-4184-91ed-ba7f108d4edd,12/27/2023,in progress,PayPal,c28db19a-1f6a-46d4-bb3a-34209ee5644a
6c9e9944-f13b-4901-8b47-278df57db0f1,6/16/2023,completed,Venmo,68ed30fe-f887-44ff-94ca-e1e2aeaa9af6
8e37edd0-7307-404b-bf16-74875b684fb2,7/26/2023,cancelled,PayPal,1d160eeb-686e-4de5-9cf8-b78c0032552e
b2b84bdd-8754-4f3a-b0d1-4006b9b93683,3/16/2023,completed,PayPal,f14e60a9-4c32-4cf5-a95c-07566454c39d
657ac974-1649-43d3-8912-86453e6884f5,6/9/2023,failed,Venmo,d271ebf6-6626-4d76-899c-dbad889ac402
65316f92-f484-44c4-865d-bfd9b6f1d933,10/13/2023,failed,PayPal,ac6cb891-b853-4d2b-a55d-9a061a7aeb1f
2c778601-5b74-47d0-8215-1eb72db95ed6,10/29/2023,cancelled,PayPal,057d975b-55dd-4ef5-a8f8-4a42bdda5bf9
e6ddd3bb-183d-46e7-9b07-0fe23bc3d332,5/25/2023,failed,Apple Pay,67d2aaf4-fbcf-4308-b87e-5fc362750364
3321c5b3-1b35-4e61-b289-ef2ec5f9e816,12/23/2023,in progress,credit card,c24b1b04-8f5a-4d05-b418-5d5ad26f7e1b
1cc9df50-d88b-4ae3-b744-7cc63bc34253,1/10/2024,pending,Venmo,620f1eb9-da04-421e-940b-15e053c98dfb
1324a8de-60ee-44e2-b80d-3d7115ce22ca,4/7/2023,in progress,PayPal,9b20041e-5876-4339-95dc-49d539ade822
155d0604-00f5-457b-a32f-d5aa5030af8e,11/5/2023,completed,debit card,1096d4c9-d69f-4e94-a48a-2857f35a3517
f15ed8cb-2950-4860-a108-2ba4bf7df7f4,5/19/2023,failed,debit card,c73b3a86-5166-4c04-8d70-0541b7a7c512
62101402-4e8b-4e4c-927a-58fb7050f097,3/6/2023,in progress,Google Pay,6aa2ea54-5f9f-4fa5-b080-7d010cc26cf6
5c8cc7c2-58ef-421e-ad62-b3b80567879b,4/7/2023,in progress,Apple Pay,aa2eb9f3-308b-40ee-bf4c-beda60667419
6b2bd219-5b5d-40f1-93e1-c00b3ba5ce92,8/8/2023,failed,credit card,844c7373-cafe-40eb-9045-be0a38a5f487
055dce70-d1cd-443a-967f-0f9ef8a9353f,3/20/2023,failed,Venmo,4b11ac3e-c052-4376-a121-03912ce9d16b
bb6ee3e7-4f7a-46d9-acb6-f06b3ff0ea52,11/9/2023,completed,Google Pay,8f41ed99-3af9-4525-9698-094205e3383b
e81f054a-df12-4bd9-b6dd-e12cbcf1f4cd,1/18/2024,pending,credit card,402ecbfb-22df-4da4-98f7-1239c5b7a7ae
f31420fa-c755-4c16-98ef-a3f1aee63fd8,8/11/2023,completed,Venmo,7fa86c07-6746-4370-b4ff-2076985b083c
5236faa0-18a6-4d40-a944-d9566ebb6554,4/18/2023,completed,debit card,2ffc976d-efa9-4bf5-9275-74cd1ed10ddd
6d95bae4-4d9b-49df-a92f-8bb6456641c3,8/25/2023,in progress,debit card,33d99b95-4133-46ce-b69a-14634e6ef75a
896a35ca-2dc3-450c-9e68-7fc1176f3864,6/3/2023,completed,PayPal,aeb93268-4de6-4bf7-9db7-4c0426e83aa6
ff0cd50c-de67-459a-b045-6f03a2052bc7,11/9/2023,failed,debit card,498e7172-0690-415d-90a9-0e25935f05f1
7884b710-05fa-4178-b41b-8dd5e8592add,9/4/2023,pending,PayPal,2ffee9c6-be40-4dea-bb26-757d9e08aa1f
e6297414-7a41-4d8b-9822-518f0d136c0f,6/9/2023,completed,debit card,2a61a2e8-756a-4354-907b-b6d5d173a7df
c5f7c4dd-5a80-45bd-825a-4819e60e4aac,12/30/2023,cancelled,PayPal,d4ae5b25-b08c-4750-a436-10e62e5775f6
a2b4093f-faf6-43ff-b99e-fdcb722f9369,6/4/2023,pending,PayPal,79d673e8-cbfe-4711-b675-9eb28c516c91
299033f9-18a5-427b-bcae-f2f9e3204611,4/16/2023,failed,Venmo,22a8fe35-2deb-434a-97a8-302446ae94ce
22b9a6b3-ff17-4ed4-bef4-60e41695f765,4/29/2023,pending,credit card,84ddeaec-4574-4257-9e87-aa9610d5d650
87650346-9fc9-41ef-87fa-8095d27f39bf,1/29/2024,failed,Venmo,080d77d1-412d-43d8-8353-ba1aabc4611b
0a441d79-dbad-4844-b78f-e700e1976334,2/23/2024,completed,Google Pay,2167b907-1e67-4c9a-94b8-fd274a83ff12
6dd8c935-8fd5-45c1-baa1-302c6239c5a2,8/28/2023,in progress,Venmo,dbf5e1b3-d7c7-40eb-ae73-6927014c26c6
0ebf3aea-faf5-4330-848b-41a6ccc0d325,12/24/2023,failed,Venmo,f1a1044d-9f84-4d29-b9a7-50f3a5f383db
22870848-8aa7-4103-885f-80eab55b646f,12/20/2023,cancelled,Venmo,0fd247a5-cc17-4e6e-9ce4-f6f33c3ea15b
d4e1bb24-ae87-441b-bfeb-ab620b83e4a1,8/22/2023,pending,PayPal,a82bd2ed-681e-474e-b7f8-32c30e5d2058
ff8c2c8d-9ecf-4093-8aca-2dfe822a2557,6/25/2023,cancelled,PayPal,aea7ed72-0ac1-4eb7-9f53-2a3b3004e403
f693207a-8a6b-4659-8a7c-5d61d6a8d8df,6/1/2023,in progress,debit card,23a8fe63-6486-4759-9179-d80a3d709c77
b58301b8-d264-40da-bb46-321da8213db4,12/12/2023,cancelled,credit card,61333487-3df5-4f24-ade2-d4e181e4945e
25b11aa5-19cc-4fff-90a8-a89eabbd3f3c,4/8/2023,failed,credit card,5480938b-30a0-4a89-94d5-892e653e012a
b84b02d4-7307-4bc7-a01a-0771a7da4d1d,12/16/2023,cancelled,Apple Pay,0268f6b3-9931-4e20-94cd-37e2f163046f
35f1054a-7089-4ad4-ab7e-4925735abaff,3/25/2023,in progress,Google Pay,cadcfb4d-962e-4b3a-8e4b-87de35731c85
f5a707bd-ed87-4d15-893b-8069a8760193,6/27/2023,cancelled,Apple Pay,362c3a68-e425-4f71-bf89-3d255c9eebf6
4f356d11-a64b-4961-ac99-e676283f61d0,9/18/2023,pending,credit card,b281be74-8360-4b50-9e07-d341ec0aee53
216b6c88-3e34-4449-88a8-0d5a0e168a2f,2/9/2024,in progress,PayPal,aa1478ef-b255-4013-869b-9adf42a91b4a
b505f13b-36ef-4067-bff0-bf01d7d71990,3/21/2023,pending,Apple Pay,123109de-7007-48b0-ad71-714d10f328f5
ea8fd8d0-585f-4cbf-9054-96fcbacd515c,4/25/2023,failed,debit card,b3298ac0-4c48-4c2d-b5dd-c022233fb5d7
608ec6c6-f7b3-4bb7-bd7c-d23b25ca1409,3/16/2023,pending,PayPal,947d7321-e0fc-4eac-b109-3393f9893604
bafc0a27-198e-4393-8885-6aec19d757cb,10/27/2023,cancelled,Venmo,e3e0e3fb-b5af-4f3c-b71c-8d20b11a5df0
08a1ff81-de1d-4323-b18d-1247a249ecab,10/29/2023,completed,debit card,4cf7cf3d-985e-4038-b71f-a3ff97535eac
7745e823-f33e-434d-b4fb-8e6038a6ecfe,1/28/2024,cancelled,debit card,6d177e2d-51a2-484d-a382-4426b1941397
96111030-d1c8-4b98-a5cd-1bbd2e234853,6/24/2023,failed,Google Pay,9a29b169-d399-4b80-80da-ccc89afc2bba
7fb87c82-59bc-4f78-bd84-088c936254b1,9/27/2023,in progress,Apple Pay,05378fbc-74b5-4259-b18d-1f6bbf99d919
1733577f-5c2f-488d-9fc2-34171326b434,5/6/2023,in progress,Google Pay,45c9a8dd-8f45-4caa-81d0-dab032649517
094f84c0-112c-499d-ba62-104c02eda4d7,5/12/2023,pending,Google Pay,dfcb7cf1-547b-409c-9691-51cff6feb15a
4a88f476-bdff-4066-8f16-a4ea8ab10eaf,3/3/2023,in progress,Venmo,dc09d360-16b5-4f43-8bbc-27817770e778
0f82804c-d2a6-460c-86ab-8774e3d7858e,2/3/2024,completed,credit card,78757b27-fbc4-4b6c-b55a-ab9afa977e4b
14e02f0f-7fc9-4c0d-ad98-0851625e051e,6/25/2023,in progress,debit card,f365c3d2-858c-4d74-b3ab-275e67228dfa
98c580bc-a444-4416-b5e9-6b3cd5528e83,6/25/2023,failed,PayPal,2c909241-7930-4a15-9efd-6a6ed3850924
856a1c0b-2bc2-4694-9343-15ebb33f863b,8/9/2023,cancelled,credit card,6866517a-7e34-41fc-8854-c8a27c03cd06
5c6e0bb4-5c49-4a8c-a821-ae13bb271557,4/22/2023,completed,PayPal,3a38e5da-164f-44d8-bbc0-c5b52734fe77
242fde59-d4a3-4625-8b3a-338b1a4cfea8,7/5/2023,pending,Apple Pay,fae15e89-6b6a-4977-a8b6-b2db0ee78bcf
e742bd1d-ab9e-44df-a8df-75be666848ed,6/7/2023,cancelled,Venmo,2a34c773-a085-47ed-93dd-661a88ff9251
ad4af898-309c-4ea1-b5ad-d9557aea76bd,11/4/2023,pending,Apple Pay,0e03a2bb-dc9d-4fe3-9511-5b8bc5e7b03c
ba2b31e4-4b94-4a32-963d-67f259388c3b,12/14/2023,in progress,debit card,5f67d858-8cce-41ca-b6b8-32c5c5ab771e
7d97e0f8-98a9-4bc1-b624-69a957be9126,12/7/2023,cancelled,Venmo,ec7f246a-90a1-472a-8d5f-c6746b99e6ff
37a82acc-1755-4c0d-bce1-48f9f4a5de0c,7/3/2023,in progress,Google Pay,020b84c1-e10d-4d36-8a5f-07901e40a66a
48d4173b-b105-4f11-b430-e792ed5efefd,2/12/2024,pending,Venmo,85165607-69b3-4f75-91eb-067419001571
bb32ba76-2a6c-40c1-9d62-97930b4195fe,9/28/2023,completed,Apple Pay,2252f760-04de-43e3-8bf6-0c13ea65a4e2
9fce75cd-5cda-47df-838e-b41dfcb69a8d,10/17/2023,cancelled,debit card,51c12eb1-9605-4052-8572-8aea0e96d470
d6caca3a-b82a-4a9c-a8dc-7179b7756bf2,8/27/2023,in progress,PayPal,bc5eb9e5-339f-41fb-ad49-1f93e16329e1
89201fc4-07bc-4c2c-b11c-da16188e4a71,12/14/2023,in progress,credit card,c7728f0f-1587-41dc-aa96-410b5b73a5c9
ca2808a2-5b27-4444-bd26-b57e490f1df5,4/18/2023,failed,credit card,9f0c651c-585b-4e5e-a894-3c645d07ecd9
78502443-d5df-4cd5-8629-a5bc2d0d1e36,8/3/2023,pending,Venmo,51ae41aa-96c7-45b1-aa71-4b4f260ea6ef
d0f0634c-0973-42ca-9759-957a254ef370,5/31/2023,in progress,Venmo,39e1ad80-f87e-4ec3-9e5f-a48c237e4b77
c10b9ad9-f8e0-4898-938b-9135d70c3a0a,5/28/2023,failed,debit card,777c56b8-009b-430d-b9e6-c122bdadca17
e66c9f11-8415-4af5-8176-83cd1b27d45e,1/17/2024,failed,PayPal,0e2be5eb-a420-49e4-9fb3-13584e822918
25ed85eb-44ca-4a6b-969c-3f52326fd2a6,5/20/2023,in progress,PayPal,9379717d-3d2b-46c5-af91-ae475247b544
f0c4f633-617a-4326-b61a-81bdf16a58ae,1/11/2024,pending,Apple Pay,6e916d5d-6290-49fa-b4a5-56107b375394
35d6c334-3b0c-49f1-ae41-b8fc17d53787,9/2/2023,completed,credit card,01e5df37-fc0f-4090-9763-8d11666c3bfe
3adb3161-7a42-48df-9f16-7ebd7557f39c,10/9/2023,in progress,credit card,55b78c96-8e9c-4ddf-9593-00ae8ef753e2
4e6455ed-a2b6-4241-87d6-482d7784f366,3/3/2023,pending,Google Pay,ed9f3886-2996-4e29-a178-16e19cd00bf3
3d33f4a5-59e9-4aea-9378-9eaf97b8237a,6/19/2023,cancelled,PayPal,202ea378-d29b-49a7-ba21-e0a215ae486c
19064808-8275-4997-879b-80a0a150f6df,9/25/2023,pending,Venmo,78d322cf-4f26-470a-83ce-ff952861e387
c0d2b113-2302-4a9c-8037-e402dcd1dbda,4/4/2023,failed,Apple Pay,99386d74-edb5-458d-ab58-6f79b9dad7cb
c6b666c1-e2b8-4a35-b1a9-01167aa57228,7/23/2023,cancelled,credit card,86914a12-71d4-4284-8e07-1b639fae1054
30e0088b-c453-46b7-b996-bca1a22ed58c,11/23/2023,cancelled,credit card,512984e3-c6e5-4b3b-a705-d7bafe71cd95
0273d9b3-e400-446e-b466-cd4a8b93877b,12/10/2023,failed,Google Pay,c35652ff-153d-410f-b097-554d18aa8ab8
95fcda4f-d41e-4074-9e12-d7da110aec6b,3/25/2023,completed,Apple Pay,cd04b588-2347-40fd-a3f8-68c96b22b075
986a9c68-62e9-4786-b60e-177d437b50ea,2/3/2024,pending,Venmo,648abef5-7fc1-4d9d-abde-547734ac251d
721b89f7-6f45-4a19-a1a3-420e4b929e1e,8/14/2023,failed,credit card,ba566260-91f0-4a22-9b3a-0b917551e199
619f5c48-f056-41a3-a2df-d28985ce5ae0,5/15/2023,cancelled,Google Pay,f42731d7-f0a1-4330-90a8-2146f215202a
d4aa5aa1-dd38-4fed-a18c-1f460a435be5,6/12/2023,pending,debit card,68f567c3-705a-4fa6-8f68-c27eab4875c5
b0e07e97-7792-4dab-bfdd-242ebbec4fac,2/6/2024,completed,credit card,36e52789-c0fd-4be1-b08e-19d5e1bc88bb
197ddf87-2334-4bca-9e3b-930080530ef1,4/7/2023,cancelled,credit card,699b02a5-f289-46c5-bfb1-71f9df910686
5da588cf-9609-49a1-a503-8c833dc4bb36,5/31/2023,cancelled,debit card,7193afd9-6d20-41c3-818e-d8a7c08bd31c
eed62cf6-9807-4615-ac04-b7b193933545,9/2/2023,cancelled,debit card,2e98b09d-3216-495f-839e-6d4318c16083
93d646d1-cec9-4a18-902f-dbbeafb88371,10/30/2023,in progress,debit card,a9f5b7b9-5bf7-4cb2-8426-690a613dd336
8f594521-4490-413f-b056-aaad38151ad2,2/16/2024,completed,credit card,d0ebcd20-7d53-45cb-ad1d-2f1c137dba57
8ab2413d-d98c-4b23-8036-63c6699cbd80,3/10/2023,failed,Google Pay,5d66ae41-4a22-4e84-aeff-f3b523b93464
b3997141-289e-425a-9fbc-a075eff7f0c2,10/12/2023,completed,Venmo,6edf8a6e-6736-4554-aaa8-37b271669f03
dbdc9b28-8080-4dea-9537-fbcab754570a,1/23/2024,failed,Apple Pay,43455077-cc75-405f-9ca0-7e907743b807
f0c014e0-0668-4167-b0a5-3278fc436db2,5/15/2023,in progress,credit card,668a875e-b3c2-4424-b113-79e83c7ecdf5
93feee64-0790-4345-8917-85586a1923d6,5/17/2023,pending,debit card,641e68ee-2e3b-46cc-8f73-7ad989ddfa57
8f69e0fc-7f00-4de2-acb6-da66687f9991,5/2/2023,failed,credit card,707d5d09-31d8-418b-a093-0e5a5e072382
62e67923-8dad-4d43-9a9d-79d82ce8cee0,1/23/2024,failed,PayPal,5ac30415-f4ad-44f8-a070-c55e9a717d03
8962f299-b045-4375-bf30-a3ddd8a6f9ed,12/4/2023,completed,Google Pay,d5b57fec-e51e-4934-90f5-4ad699fa45b6
6ffa0638-c6e8-45e4-b69f-4417aed212c8,8/25/2023,pending,PayPal,55c421c0-a275-4365-b9eb-a2aed5fff181
39cbe7c6-5b14-440e-a36b-0acde4794e4a,1/23/2024,in progress,debit card,352da304-48ba-469c-baf3-cfdc993b4abb
9c82ed68-240b-42d7-82b9-4187e4dccb26,2/12/2024,failed,credit card,1b0980e7-f662-4bb1-a46c-de25dc7123cc
100b68ee-72a2-4151-8211-93066f4b4b65,5/4/2023,pending,debit card,79edfc29-3c3c-4e43-9598-5aa3ee4e1c5f
da2c9366-7326-4c11-a240-35b79ef4a791,1/2/2024,completed,credit card,d9f01bc0-cc27-4dcd-8f5e-f5bd111778a6
d22b326e-be15-426b-b1af-2b8d30a96667,9/11/2023,in progress,PayPal,a737f024-514c-42e0-8802-8d4f7d12d217
e902961f-af17-4092-9597-d4d167b1fe0a,3/25/2023,failed,Apple Pay,581e5d20-413f-48ab-bc3e-e1cf42e3e1a9
8c4f2caf-3592-452b-aae1-227d4238ddd6,1/29/2024,pending,PayPal,cc6a3e55-f0a1-47b2-8271-0f5de6eb9d4d
0720b5b6-c8cf-4465-8a41-ad18101ae693,7/16/2023,in progress,Venmo,bd0ff002-3538-4c7d-999f-c4de217ab413
6c5aec16-b085-4184-805c-01813aa50814,11/18/2023,failed,Apple Pay,708292f7-33da-4aae-9bda-d9ebdab78501
75269513-bea7-42c5-a854-4add8e4c08e6,10/17/2023,failed,Apple Pay,99576ebd-a46f-4ec7-aae5-d75492992053
c4873ad3-e11c-45a7-87cc-5d64a1f68378,11/11/2023,pending,Apple Pay,904eaee9-1346-457c-bf27-aef8a19a3529
504ad3d8-d853-451d-9032-662814afc2ef,10/24/2023,failed,Google Pay,335dd0a0-cd7c-4f0a-946a-d18c94416260
3149d551-108a-4ddc-aa29-c966dea20a08,8/12/2023,in progress,debit card,803f2ccc-e1b3-448d-9cab-374f938d5f77
bd5234fc-efea-438b-af42-ed314a5e0fc9,12/21/2023,failed,PayPal,aed05b1e-1c1a-491f-879b-98d26d364e97
f84beed8-8ca8-46e6-ba44-c93eafdbd521,8/16/2023,cancelled,Venmo,91ad298b-fb0c-4da0-bc2f-4bc36025583e
b7323ebf-e024-454c-87d2-2919fe4ed6cc,2/7/2024,pending,PayPal,004023f8-89c0-462d-8d0b-ebdaae4ac544
235101b8-8eab-4f4d-835b-ffed58503dbc,9/14/2023,completed,Apple Pay,8ee0c254-2fb9-4977-8b88-52ef4ffa576f
e7d847da-20ad-4e72-954d-9206c9cb97ae,10/7/2023,failed,Google Pay,7dc78473-5ac1-4b35-b780-f86acf9564c2
c9d030d9-4dda-42f4-be84-7375fc6af593,1/21/2024,pending,Venmo,69f887c0-faf1-48f8-80c5-aa83b05d6935
f1c859a5-80d9-425b-bcdb-a7f56692071e,8/12/2023,in progress,debit card,e430943e-9bde-4b62-b053-d3e637539dab
e7d7bf84-9466-403e-8b69-4d15275e912d,7/8/2023,pending,Venmo,10d82171-385c-4b69-b82d-935179e70447
ba08959c-01c8-443a-bc63-f88ec5a7c3d9,8/7/2023,completed,Apple Pay,4ecb3f14-67d3-40bc-bad2-5701ded6c0ca
5e2ca251-45bc-4c8f-97f2-bae5d5e97d6f,6/9/2023,cancelled,Apple Pay,aba44740-b885-4374-8e67-cdcdf2f8579c
84f850be-71f6-43f1-9991-49a0e154d572,11/7/2023,pending,Google Pay,3c8815d4-c5da-4788-b532-90f76b97423e
fa88b3ff-5f8d-4148-ab6d-72d281950660,12/6/2023,failed,Apple Pay,5ec2df0c-66df-4bc3-b6eb-95e2ea4e7134
af806ed1-f073-42aa-80cf-7b870eadfcfd,4/21/2023,cancelled,Venmo,093cac12-5e59-474a-964d-2bb2b9e08c6e
1a3c925b-b5c3-4cb2-ae70-e70c03b031ab,5/27/2023,pending,Apple Pay,4f09fadc-d1d2-43f7-894e-2d365deb89ab
218f3b9c-0ec3-45bd-8604-1cbf3c04ee47,3/11/2023,pending,Google Pay,04eb5592-7525-42d9-a316-a494b4c8b997
187cf31a-0b99-43e6-a1e7-500469ad0a67,5/5/2023,cancelled,Google Pay,00eb41d6-7f6d-4953-a3ee-c44fe375b0be
f133b2aa-dcf9-4acb-9600-80b827d79bdf,12/19/2023,completed,Google Pay,b96d86c4-97ea-40b3-a939-56074a51dd5a
ad6eca61-c0c2-4d0e-881e-23923dd0b765,8/8/2023,failed,Venmo,5a9c6301-9d60-4da5-90d1-daa360010fdb
072f6d39-0f9f-473b-804c-f2c9d2a8a2b7,12/19/2023,failed,debit card,9da3977b-4d19-4f4c-aabd-25ef59a82a62
f51d91b4-7ff7-400f-99bc-954329d56940,8/12/2023,cancelled,Google Pay,7d1a3fc7-48d9-4e65-b20f-6bc9c7fe0ab0
6ced3fc7-dade-45d1-92d7-9d21c7dfc502,2/8/2024,cancelled,Google Pay,fa83fbbe-8969-42cd-99a7-1ad1ad391d58
e2ecefae-d03b-4325-a663-4614f5f7715e,4/2/2023,cancelled,credit card,0f39f308-7297-4976-8dfa-01ff1b53a703
e1392cfd-7741-4894-85e5-80a526378cf1,9/1/2023,in progress,Apple Pay,f9ace297-d371-4698-a294-e7a46be8c353
37c59ff3-ffe9-495b-abd1-c7477cdb3b78,8/4/2023,pending,PayPal,5830a991-fb90-4261-b990-ecad888c3038
a721e93b-5b4a-4071-9489-a37492ebfc48,4/4/2023,pending,PayPal,1dccb836-f17a-472f-8a20-c0418cc9d995
c2fff291-a6b3-444d-bee4-beeff80ed7b8,4/12/2023,failed,Apple Pay,131e890e-8f2b-45e3-8b32-262d470251d2
bb8cbbba-4473-43ab-bd25-a279dac9b59d,7/4/2023,in progress,Apple Pay,0cb125b7-839c-4a34-ba8b-84043cf200ce
8ddf26ee-1692-4864-ad35-920575c71530,2/15/2024,completed,Apple Pay,db3ad521-cb0e-4a32-b918-8b6219bbfa98
43ea08e3-b137-4579-b926-c7d47e3cc6bf,12/2/2023,cancelled,PayPal,000611f6-cb64-47e9-93bd-22e4f8f12e4e
de96ab41-05d1-4412-8ae7-719ba53115bd,7/7/2023,in progress,Google Pay,55a883f6-05af-4b38-8aff-817e263f65e8
e4bb7ca7-5252-4e7d-924a-302888f6de24,1/17/2024,in progress,credit card,a2591851-ada2-483a-8320-3fec1911ab98
1799a7e7-de94-44dc-8834-b65dd232ad1a,11/1/2023,pending,Apple Pay,fe658421-eb08-457a-b062-518fa1d7da7f
e20db615-c35c-4aa5-be75-10a4f883d36c,3/30/2023,pending,PayPal,d9e9fd52-5e1c-4d6a-a63f-d5c45574d2fa
5dd5e272-a08c-41fa-9ded-37e2486914ac,12/24/2023,pending,PayPal,873ec01a-c026-448d-b041-361e5130ce4c
edfac89c-ec10-4285-b73c-fe16d98397dd,6/3/2023,pending,debit card,1504131b-47f5-48c5-9425-16a37a0bc875
